@0001	 	a4
@0002	 	bf
@0003	 	d8
@0004	 	ec
@0005	 	f9
@0006	 	ff
@0007	 	fe
@0008	 	f9
@0009	 	f1
@000a	 	e9
@000b	 	e2
@000c	 	dd
@000d	 	db
@000e	 	db
@000f	 	dd
@0010	 	df
@0011	 	e1
@0012	 	e1
@0013	 	e0
@0014	 	de
@0015	 	db
@0016	 	d9
@0017	 	d7
@0018	 	d7
@0019	 	d9
@001a	 	db
@001b	 	df
@001c	 	e2
@001d	 	e5
@001e	 	e7
@001f	 	e8
@0020	 	e7
@0021	 	e5
@0022	 	e3
@0023	 	e0
@0024	 	dd
@0025	 	d9
@0026	 	d7
@0027	 	d5
@0028	 	d3
@0029	 	d2
@002a	 	d1
@002b	 	d0
@002c	 	d0
@002d	 	cf
@002e	 	cd
@002f	 	ca
@0030	 	c5
@0031	 	bf
@0032	 	b7
@0033	 	ae
@0034	 	a5
@0035	 	9d
@0036	 	97
@0037	 	95
@0038	 	97
@0039	 	9c
@003a	 	a4
@003b	 	ae
@003c	 	b9
@003d	 	c2
@003e	 	c9
@003f	 	cc
@0040	 	cc
@0041	 	c9
@0042	 	c3
@0043	 	bc
@0044	 	b5
@0045	 	af
@0046	 	aa
@0047	 	a6
@0048	 	a3
@0049	 	9f
@004a	 	9b
@004b	 	96
@004c	 	8f
@004d	 	88
@004e	 	82
@004f	 	7d
@0050	 	7b
@0051	 	7c
@0052	 	81
@0053	 	89
@0054	 	93
@0055	 	9d
@0056	 	a7
@0057	 	ae
@0058	 	b2
@0059	 	b2
@005a	 	ae
@005b	 	a7
@005c	 	9f
@005d	 	96
@005e	 	8d
@005f	 	85
@0060	 	80
@0061	 	7c
@0062	 	79
@0063	 	78
@0064	 	77
@0065	 	77
@0066	 	76
@0067	 	75
@0068	 	74
@0069	 	72
@006a	 	6f
@006b	 	6c
@006c	 	69
@006d	 	66
@006e	 	63
@006f	 	61
@0070	 	5f
@0071	 	5f
@0072	 	61
@0073	 	63
@0074	 	67
@0075	 	6a
@0076	 	6d
@0077	 	70
@0078	 	70
@0079	 	70
@007a	 	6e
@007b	 	6b
@007c	 	68
@007d	 	67
@007e	 	66
@007f	 	67
@0080	 	69
@0081	 	6b
@0082	 	6c
@0083	 	6c
@0084	 	69
@0085	 	63
@0086	 	5b
@0087	 	53
@0088	 	4c
@0089	 	48
@008a	 	4a
@008b	 	53
@008c	 	63
@008d	 	79
@008e	 	93
