@0001	 	9a
@0002	 	b1
@0003	 	c8
@0004	 	dc
@0005	 	eb
@0006	 	f7
@0007	 	fd
@0008	 	ff
@0009	 	fc
@000a	 	f6
@000b	 	ee
@000c	 	e5
@000d	 	db
@000e	 	d3
@000f	 	cb
@0010	 	c6
@0011	 	c2
@0012	 	bf
@0013	 	be
@0014	 	be
@0015	 	be
@0016	 	bf
@0017	 	bf
@0018	 	bf
@0019	 	bf
@001a	 	bf
@001b	 	bf
@001c	 	bf
@001d	 	c0
@001e	 	c2
@001f	 	c4
@0020	 	c6
@0021	 	c9
@0022	 	cb
@0023	 	cb
@0024	 	cb
@0025	 	c9
@0026	 	c5
@0027	 	be
@0028	 	b7
@0029	 	ae
@002a	 	a4
@002b	 	9b
@002c	 	93
@002d	 	8d
@002e	 	88
@002f	 	87
@0030	 	89
@0031	 	8d
@0032	 	93
@0033	 	9b
@0034	 	a4
@0035	 	ae
@0036	 	b7
@0037	 	bf
@0038	 	c5
@0039	 	c8
@003a	 	ca
@003b	 	c9
@003c	 	c6
@003d	 	c2
@003e	 	bc
@003f	 	b5
@0040	 	ae
@0041	 	a7
@0042	 	a1
@0043	 	9b
@0044	 	96
@0045	 	93
@0046	 	90
@0047	 	8f
@0048	 	8f
@0049	 	8f
@004a	 	90
@004b	 	92
@004c	 	95
@004d	 	97
@004e	 	9a
@004f	 	9d
@0050	 	9f
@0051	 	a1
@0052	 	a3
@0053	 	a4
@0054	 	a4
@0055	 	a4
@0056	 	a4
@0057	 	a2
@0058	 	9f
@0059	 	9d
@005a	 	9a
@005b	 	97
@005c	 	95
@005d	 	92
@005e	 	90
@005f	 	8f
@0060	 	8f
@0061	 	8f
@0062	 	90
@0063	 	92
@0064	 	94
@0065	 	96
@0066	 	99
@0067	 	9b
@0068	 	9e
@0069	 	a0
@006a	 	a2
@006b	 	a4
@006c	 	a5
@006d	 	a4
@006e	 	a4
@006f	 	a2
@0070	 	9e
@0071	 	9a
@0072	 	95
@0073	 	8f
@0074	 	88
@0075	 	80
@0076	 	7a
@0077	 	73
@0078	 	6e
@0079	 	6b
@007a	 	69
@007b	 	6a
@007c	 	6d
@007d	 	72
@007e	 	7a
@007f	 	82
@0080	 	8c
@0081	 	95
@0082	 	9e
@0083	 	a5
@0084	 	aa
@0085	 	ac
@0086	 	ac
@0087	 	a8
@0088	 	a3
@0089	 	9b
@008a	 	92
@008b	 	88
@008c	 	80
@008d	 	77
@008e	 	71
@008f	 	6c
@0090	 	69
@0091	 	68
@0092	 	68
@0093	 	6a
@0094	 	6c
@0095	 	6f
@0096	 	71
@0097	 	73
@0098	 	74
@0099	 	74
@009a	 	75
@009b	 	74
@009c	 	74
@009d	 	74
@009e	 	74
@009f	 	75
@00a0	 	75
@00a1	 	75
@00a2	 	74
@00a3	 	73
@00a4	 	6f
@00a5	 	6a
@00a6	 	64
@00a7	 	5b
@00a8	 	52
@00a9	 	48
@00aa	 	40
@00ab	 	39
@00ac	 	36
@00ad	 	36
@00ae	 	3a
@00af	 	44
@00b0	 	52
@00b1	 	64
@00b2	 	7a
@00b3	 	92
