@0001	 	98
@0002	 	b3
@0003	 	cc
@0004	 	e1
@0005	 	f1
@0006	 	fb
@0007	 	ff
@0008	 	fd
@0009	 	f7
@000a	 	ed
@000b	 	e2
@000c	 	d7
@000d	 	cc
@000e	 	c3
@000f	 	bc
@0010	 	b8
@0011	 	b5
@0012	 	b4
@0013	 	b4
@0014	 	b6
@0015	 	b7
@0016	 	b9
@0017	 	bb
@0018	 	bd
@0019	 	c0
@001a	 	c3
@001b	 	c5
@001c	 	c9
@001d	 	cb
@001e	 	cd
@001f	 	cd
@0020	 	cb
@0021	 	c6
@0022	 	c0
@0023	 	b6
@0024	 	ac
@0025	 	a1
@0026	 	96
@0027	 	8c
@0028	 	85
@0029	 	80
@002a	 	7f
@002b	 	81
@002c	 	87
@002d	 	90
@002e	 	9b
@002f	 	a7
@0030	 	b2
@0031	 	bd
@0032	 	c5
@0033	 	ca
@0034	 	cd
@0035	 	cc
@0036	 	c9
@0037	 	c3
@0038	 	bb
@0039	 	b2
@003a	 	a9
@003b	 	a0
@003c	 	99
@003d	 	92
@003e	 	8e
@003f	 	8b
@0040	 	8a
@0041	 	8a
@0042	 	8d
@0043	 	90
@0044	 	95
@0045	 	9a
@0046	 	9f
@0047	 	a3
@0048	 	a7
@0049	 	aa
@004a	 	ab
@004b	 	ab
@004c	 	aa
@004d	 	a8
@004e	 	a4
@004f	 	9f
@0050	 	9b
@0051	 	96
@0052	 	90
@0053	 	8c
@0054	 	89
@0055	 	86
@0056	 	85
@0057	 	85
@0058	 	87
@0059	 	8a
@005a	 	8e
@005b	 	92
@005c	 	97
@005d	 	9c
@005e	 	a0
@005f	 	a4
@0060	 	a6
@0061	 	a7
@0062	 	a5
@0063	 	a3
@0064	 	9e
@0065	 	97
@0066	 	8f
@0067	 	87
@0068	 	7d
@0069	 	75
@006a	 	6d
@006b	 	67
@006c	 	64
@006d	 	64
@006e	 	66
@006f	 	6c
@0070	 	75
@0071	 	7f
@0072	 	8b
@0073	 	96
@0074	 	a1
@0075	 	aa
@0076	 	af
@0077	 	b2
@0078	 	b0
@0079	 	ab
@007a	 	a4
@007b	 	9a
@007c	 	8f
@007d	 	83
@007e	 	79
@007f	 	70
@0080	 	6a
@0081	 	66
@0082	 	64
@0083	 	64
@0084	 	66
@0085	 	68
@0086	 	6b
@0087	 	6e
@0088	 	71
@0089	 	74
@008a	 	76
@008b	 	78
@008c	 	79
@008d	 	7b
@008e	 	7c
@008f	 	7d
@0090	 	7b
@0091	 	79
@0092	 	74
@0093	 	6d
@0094	 	64
@0095	 	59
@0096	 	4d
@0097	 	42
@0098	 	39
@0099	 	33
@009a	 	32
@009b	 	37
@009c	 	41
@009d	 	51
@009e	 	66
@009f	 	80
