@0001	 	a3
@0002	 	c1
@0003	 	db
@0004	 	ee
@0005	 	fb
@0006	 	ff
@0007	 	fc
@0008	 	f5
@0009	 	ec
@000a	 	e4
@000b	 	de
@000c	 	dc
@000d	 	dd
@000e	 	df
@000f	 	e3
@0010	 	e6
@0011	 	e6
@0012	 	e5
@0013	 	e1
@0014	 	dc
@0015	 	d7
@0016	 	d3
@0017	 	d1
@0018	 	d2
@0019	 	d5
@001a	 	da
@001b	 	df
@001c	 	e4
@001d	 	e8
@001e	 	e9
@001f	 	e8
@0020	 	e5
@0021	 	e1
@0022	 	dc
@0023	 	d6
@0024	 	d1
@0025	 	cd
@0026	 	ca
@0027	 	c9
@0028	 	c9
@0029	 	ca
@002a	 	cb
@002b	 	cb
@002c	 	c9
@002d	 	c5
@002e	 	be
@002f	 	b5
@0030	 	ab
@0031	 	a0
@0032	 	97
@0033	 	92
@0034	 	90
@0035	 	94
@0036	 	9c
@0037	 	a7
@0038	 	b2
@0039	 	bd
@003a	 	c5
@003b	 	c9
@003c	 	c9
@003d	 	c4
@003e	 	bd
@003f	 	b5
@0040	 	ae
@0041	 	a8
@0042	 	a5
@0043	 	a4
@0044	 	a3
@0045	 	a2
@0046	 	a0
@0047	 	9c
@0048	 	95
@0049	 	8d
@004a	 	85
@004b	 	7f
@004c	 	7d
@004d	 	7f
@004e	 	85
@004f	 	8f
@0050	 	9a
@0051	 	a6
@0052	 	af
@0053	 	b5
@0054	 	b6
@0055	 	b2
@0056	 	ab
@0057	 	a1
@0058	 	96
@0059	 	8d
@005a	 	85
@005b	 	7f
@005c	 	7c
@005d	 	7b
@005e	 	7c
@005f	 	7d
@0060	 	7d
@0061	 	7d
@0062	 	7b
@0063	 	78
@0064	 	73
@0065	 	6e
@0066	 	68
@0067	 	63
@0068	 	5f
@0069	 	5e
@006a	 	5e
@006b	 	61
@006c	 	65
@006d	 	6a
@006e	 	6f
@006f	 	73
@0070	 	75
@0071	 	75
@0072	 	72
@0073	 	6d
@0074	 	68
@0075	 	64
@0076	 	61
@0077	 	60
@0078	 	62
@0079	 	65
@007a	 	69
@007b	 	6b
@007c	 	6a
@007d	 	66
@007e	 	5f
@007f	 	56
@0080	 	4e
@0081	 	49
@0082	 	49
@0083	 	51
@0084	 	61
@0085	 	78
@0086	 	95
