@0001	 	a2
@0002	 	b8
@0003	 	cc
@0004	 	de
@0005	 	ec
@0006	 	f6
@0007	 	fc
@0008	 	ff
@0009	 	fe
@000a	 	fc
@000b	 	f9
@000c	 	f7
@000d	 	f4
@000e	 	f2
@000f	 	f2
@0010	 	f1
@0011	 	f1
@0012	 	f1
@0013	 	f1
@0014	 	f1
@0015	 	f1
@0016	 	f0
@0017	 	f0
@0018	 	f0
@0019	 	ef
@001a	 	ee
@001b	 	ed
@001c	 	eb
@001d	 	e8
@001e	 	e5
@001f	 	e1
@0020	 	dd
@0021	 	d9
@0022	 	d5
@0023	 	d0
@0024	 	cc
@0025	 	c8
@0026	 	c4
@0027	 	c0
@0028	 	bc
@0029	 	b8
@002a	 	b5
@002b	 	b1
@002c	 	af
@002d	 	ac
@002e	 	aa
@002f	 	a8
@0030	 	a5
@0031	 	a3
@0032	 	a0
@0033	 	9d
@0034	 	99
@0035	 	96
@0036	 	94
@0037	 	93
@0038	 	92
@0039	 	93
@003a	 	95
@003b	 	98
@003c	 	9b
@003d	 	9e
@003e	 	a1
@003f	 	a3
@0040	 	a4
@0041	 	a4
@0042	 	a3
@0043	 	a2
@0044	 	a1
@0045	 	a1
@0046	 	a1
@0047	 	a1
@0048	 	a2
@0049	 	a2
@004a	 	a3
@004b	 	a3
@004c	 	a2
@004d	 	a1
@004e	 	a1
@004f	 	a0
@0050	 	a0
@0051	 	a1
@0052	 	a4
@0053	 	a6
@0054	 	a9
@0055	 	ad
@0056	 	af
@0057	 	b1
@0058	 	b1
@0059	 	b1
@005a	 	af
@005b	 	ac
@005c	 	a9
@005d	 	a6
@005e	 	a3
@005f	 	a0
@0060	 	9e
@0061	 	9c
@0062	 	99
@0063	 	97
@0064	 	94
@0065	 	91
@0066	 	8e
@0067	 	8a
@0068	 	86
@0069	 	83
@006a	 	7f
@006b	 	7a
@006c	 	76
@006d	 	72
@006e	 	6e
@006f	 	69
@0070	 	65
@0071	 	61
@0072	 	5e
@0073	 	5b
@0074	 	58
@0075	 	57
@0076	 	55
@0077	 	55
@0078	 	54
@0079	 	54
@007a	 	53
@007b	 	53
@007c	 	53
@007d	 	53
@007e	 	53
@007f	 	53
@0080	 	52
@0081	 	52
@0082	 	51
@0083	 	4f
@0084	 	4c
@0085	 	49
@0086	 	47
@0087	 	45
@0088	 	46
@0089	 	49
@008a	 	50
@008b	 	5b
@008c	 	6a
@008d	 	7d
@008e	 	92
