@0001	 	a0
@0002	 	b9
@0003	 	cf
@0004	 	e2
@0005	 	f0
@0006	 	fa
@0007	 	ff
@0008	 	ff
@0009	 	fb
@000a	 	f5
@000b	 	ef
@000c	 	e9
@000d	 	e3
@000e	 	e0
@000f	 	de
@0010	 	dc
@0011	 	dc
@0012	 	dd
@0013	 	dd
@0014	 	dc
@0015	 	db
@0016	 	d8
@0017	 	d6
@0018	 	d3
@0019	 	d0
@001a	 	cf
@001b	 	ce
@001c	 	cf
@001d	 	d0
@001e	 	d2
@001f	 	d5
@0020	 	d8
@0021	 	da
@0022	 	dc
@0023	 	dc
@0024	 	dc
@0025	 	db
@0026	 	d8
@0027	 	d6
@0028	 	d3
@0029	 	cf
@002a	 	cc
@002b	 	c9
@002c	 	c6
@002d	 	c4
@002e	 	c1
@002f	 	c0
@0030	 	be
@0031	 	bd
@0032	 	bb
@0033	 	b9
@0034	 	b6
@0035	 	b2
@0036	 	ad
@0037	 	a7
@0038	 	a0
@0039	 	98
@003a	 	91
@003b	 	8b
@003c	 	87
@003d	 	84
@003e	 	85
@003f	 	88
@0040	 	8d
@0041	 	95
@0042	 	9e
@0043	 	a7
@0044	 	b0
@0045	 	b7
@0046	 	bd
@0047	 	c0
@0048	 	c1
@0049	 	bf
@004a	 	bc
@004b	 	b8
@004c	 	b3
@004d	 	ae
@004e	 	aa
@004f	 	a6
@0050	 	a2
@0051	 	9f
@0052	 	9c
@0053	 	98
@0054	 	93
@0055	 	8f
@0056	 	8a
@0057	 	85
@0058	 	82
@0059	 	81
@005a	 	81
@005b	 	84
@005c	 	89
@005d	 	90
@005e	 	99
@005f	 	a3
@0060	 	ac
@0061	 	b4
@0062	 	b9
@0063	 	bc
@0064	 	bd
@0065	 	bb
@0066	 	b6
@0067	 	b0
@0068	 	a9
@0069	 	a2
@006a	 	9b
@006b	 	95
@006c	 	90
@006d	 	8c
@006e	 	89
@006f	 	87
@0070	 	85
@0071	 	83
@0072	 	82
@0073	 	80
@0074	 	7e
@0075	 	7c
@0076	 	79
@0077	 	76
@0078	 	72
@0079	 	6f
@007a	 	6c
@007b	 	69
@007c	 	67
@007d	 	65
@007e	 	65
@007f	 	66
@0080	 	67
@0081	 	69
@0082	 	6c
@0083	 	6e
@0084	 	71
@0085	 	72
@0086	 	73
@0087	 	72
@0088	 	71
@0089	 	6e
@008a	 	6c
@008b	 	69
@008c	 	67
@008d	 	65
@008e	 	64
@008f	 	64
@0090	 	64
@0091	 	64
@0092	 	64
@0093	 	62
@0094	 	5e
@0095	 	59
@0096	 	53
@0097	 	4c
@0098	 	46
@0099	 	43
@009a	 	42
@009b	 	46
@009c	 	50
@009d	 	5e
@009e	 	70
@009f	 	86
@00a0	 	9e
