@0001	 	a3
@0002	 	b6
@0003	 	c8
@0004	 	d8
@0005	 	e6
@0006	 	f0
@0007	 	f8
@0008	 	fd
@0009	 	ff
@000a	 	fe
@000b	 	fa
@000c	 	f6
@000d	 	f0
@000e	 	eb
@000f	 	e6
@0010	 	e1
@0011	 	de
@0012	 	db
@0013	 	da
@0014	 	da
@0015	 	db
@0016	 	dc
@0017	 	de
@0018	 	df
@0019	 	e0
@001a	 	e1
@001b	 	e1
@001c	 	e0
@001d	 	de
@001e	 	dc
@001f	 	db
@0020	 	d9
@0021	 	d7
@0022	 	d7
@0023	 	d6
@0024	 	d7
@0025	 	d8
@0026	 	da
@0027	 	dc
@0028	 	de
@0029	 	e1
@002a	 	e3
@002b	 	e5
@002c	 	e6
@002d	 	e7
@002e	 	e8
@002f	 	e7
@0030	 	e6
@0031	 	e5
@0032	 	e3
@0033	 	e1
@0034	 	df
@0035	 	dd
@0036	 	db
@0037	 	d9
@0038	 	d7
@0039	 	d5
@003a	 	d4
@003b	 	d3
@003c	 	d2
@003d	 	d1
@003e	 	d1
@003f	 	d0
@0040	 	d0
@0041	 	cf
@0042	 	cf
@0043	 	ce
@0044	 	cd
@0045	 	cc
@0046	 	c9
@0047	 	c6
@0048	 	c3
@0049	 	be
@004a	 	b9
@004b	 	b3
@004c	 	ad
@004d	 	a7
@004e	 	a1
@004f	 	9c
@0050	 	98
@0051	 	96
@0052	 	95
@0053	 	96
@0054	 	98
@0055	 	9c
@0056	 	a1
@0057	 	a8
@0058	 	af
@0059	 	b6
@005a	 	bc
@005b	 	c2
@005c	 	c7
@005d	 	ca
@005e	 	cc
@005f	 	cc
@0060	 	cb
@0061	 	c8
@0062	 	c4
@0063	 	c0
@0064	 	bb
@0065	 	b7
@0066	 	b2
@0067	 	ae
@0068	 	ab
@0069	 	a8
@006a	 	a5
@006b	 	a3
@006c	 	a1
@006d	 	9f
@006e	 	9c
@006f	 	99
@0070	 	95
@0071	 	91
@0072	 	8c
@0073	 	87
@0074	 	83
@0075	 	7f
@0076	 	7c
@0077	 	7b
@0078	 	7b
@0079	 	7c
@007a	 	7f
@007b	 	84
@007c	 	89
@007d	 	90
@007e	 	97
@007f	 	9e
@0080	 	a4
@0081	 	aa
@0082	 	ae
@0083	 	b1
@0084	 	b2
@0085	 	b1
@0086	 	af
@0087	 	ab
@0088	 	a6
@0089	 	a0
@008a	 	9b
@008b	 	94
@008c	 	8f
@008d	 	89
@008e	 	85
@008f	 	81
@0090	 	7e
@0091	 	7b
@0092	 	79
@0093	 	78
@0094	 	78
@0095	 	77
@0096	 	77
@0097	 	76
@0098	 	76
@0099	 	76
@009a	 	75
@009b	 	74
@009c	 	73
@009d	 	71
@009e	 	70
@009f	 	6e
@00a0	 	6c
@00a1	 	6a
@00a2	 	67
@00a3	 	65
@00a4	 	63
@00a5	 	62
@00a6	 	60
@00a7	 	5f
@00a8	 	5f
@00a9	 	5f
@00aa	 	60
@00ab	 	61
@00ac	 	63
@00ad	 	65
@00ae	 	68
@00af	 	6a
@00b0	 	6c
@00b1	 	6e
@00b2	 	6f
@00b3	 	70
@00b4	 	70
@00b5	 	6f
@00b6	 	6e
@00b7	 	6c
@00b8	 	6a
@00b9	 	68
@00ba	 	67
@00bb	 	66
@00bc	 	66
@00bd	 	66
@00be	 	67
@00bf	 	68
@00c0	 	6a
@00c1	 	6b
@00c2	 	6c
@00c3	 	6c
@00c4	 	6b
@00c5	 	69
@00c6	 	66
@00c7	 	62
@00c8	 	5c
@00c9	 	57
@00ca	 	51
@00cb	 	4c
@00cc	 	49
@00cd	 	48
@00ce	 	49
@00cf	 	4e
@00d0	 	55
@00d1	 	60
@00d2	 	6d
@00d3	 	7d
@00d4	 	8e
@00d5	 	a1
