@0001	 	9a
@0002	 	aa
@0003	 	b9
@0004	 	c8
@0005	 	d5
@0006	 	e1
@0007	 	eb
@0008	 	f3
@0009	 	f9
@000a	 	fd
@000b	 	ff
@000c	 	fe
@000d	 	fc
@000e	 	f8
@000f	 	f4
@0010	 	ee
@0011	 	e8
@0012	 	e2
@0013	 	db
@0014	 	d5
@0015	 	d0
@0016	 	cb
@0017	 	c7
@0018	 	c4
@0019	 	c1
@001a	 	c0
@001b	 	bf
@001c	 	be
@001d	 	be
@001e	 	be
@001f	 	bf
@0020	 	bf
@0021	 	bf
@0022	 	bf
@0023	 	bf
@0024	 	bf
@0025	 	bf
@0026	 	bf
@0027	 	bf
@0028	 	bf
@0029	 	bf
@002a	 	bf
@002b	 	c0
@002c	 	c1
@002d	 	c2
@002e	 	c4
@002f	 	c6
@0030	 	c7
@0031	 	c9
@0032	 	ca
@0033	 	cb
@0034	 	cc
@0035	 	cb
@0036	 	cb
@0037	 	c9
@0038	 	c6
@0039	 	c3
@003a	 	be
@003b	 	b9
@003c	 	b4
@003d	 	ad
@003e	 	a7
@003f	 	a1
@0040	 	9b
@0041	 	95
@0042	 	90
@0043	 	8d
@0044	 	8a
@0045	 	88
@0046	 	87
@0047	 	88
@0048	 	8a
@0049	 	8d
@004a	 	91
@004b	 	96
@004c	 	9c
@004d	 	a2
@004e	 	a8
@004f	 	af
@0050	 	b5
@0051	 	ba
@0052	 	bf
@0053	 	c3
@0054	 	c7
@0055	 	c9
@0056	 	ca
@0057	 	ca
@0058	 	c9
@0059	 	c7
@005a	 	c5
@005b	 	c1
@005c	 	be
@005d	 	b9
@005e	 	b4
@005f	 	b0
@0060	 	ab
@0061	 	a7
@0062	 	a2
@0063	 	9e
@0064	 	9a
@0065	 	97
@0066	 	95
@0067	 	92
@0068	 	91
@0069	 	90
@006a	 	8f
@006b	 	8f
@006c	 	8f
@006d	 	8f
@006e	 	90
@006f	 	91
@0070	 	92
@0071	 	94
@0072	 	95
@0073	 	97
@0074	 	99
@0075	 	9b
@0076	 	9d
@0077	 	9f
@0078	 	a0
@0079	 	a2
@007a	 	a3
@007b	 	a4
@007c	 	a4
@007d	 	a4
@007e	 	a4
@007f	 	a4
@0080	 	a4
@0081	 	a3
@0082	 	a2
@0083	 	a0
@0084	 	9f
@0085	 	9d
@0086	 	9b
@0087	 	99
@0088	 	97
@0089	 	95
@008a	 	93
@008b	 	92
@008c	 	91
@008d	 	90
@008e	 	8f
@008f	 	8f
@0090	 	8f
@0091	 	8f
@0092	 	90
@0093	 	90
@0094	 	92
@0095	 	93
@0096	 	95
@0097	 	96
@0098	 	98
@0099	 	9a
@009a	 	9c
@009b	 	9d
@009c	 	9f
@009d	 	a1
@009e	 	a2
@009f	 	a3
@00a0	 	a4
@00a1	 	a4
@00a2	 	a5
@00a3	 	a4
@00a4	 	a4
@00a5	 	a3
@00a6	 	a1
@00a7	 	9f
@00a8	 	9d
@00a9	 	9a
@00aa	 	96
@00ab	 	92
@00ac	 	8e
@00ad	 	89
@00ae	 	84
@00af	 	80
@00b0	 	7b
@00b1	 	77
@00b2	 	73
@00b3	 	6f
@00b4	 	6c
@00b5	 	6a
@00b6	 	69
@00b7	 	69
@00b8	 	6a
@00b9	 	6c
@00ba	 	6f
@00bb	 	73
@00bc	 	78
@00bd	 	7e
@00be	 	83
@00bf	 	8a
@00c0	 	90
@00c1	 	96
@00c2	 	9c
@00c3	 	a1
@00c4	 	a6
@00c5	 	a9
@00c6	 	ab
@00c7	 	ac
@00c8	 	ac
@00c9	 	aa
@00ca	 	a7
@00cb	 	a4
@00cc	 	9f
@00cd	 	9a
@00ce	 	94
@00cf	 	8d
@00d0	 	87
@00d1	 	81
@00d2	 	7b
@00d3	 	76
@00d4	 	71
@00d5	 	6e
@00d6	 	6b
@00d7	 	69
@00d8	 	68
@00d9	 	68
@00da	 	68
@00db	 	69
@00dc	 	6a
@00dd	 	6c
@00de	 	6e
@00df	 	6f
@00e0	 	71
@00e1	 	72
@00e2	 	73
@00e3	 	74
@00e4	 	74
@00e5	 	75
@00e6	 	75
@00e7	 	74
@00e8	 	74
@00e9	 	74
@00ea	 	74
@00eb	 	74
@00ec	 	74
@00ed	 	74
@00ee	 	75
@00ef	 	75
@00f0	 	75
@00f1	 	75
@00f2	 	75
@00f3	 	74
@00f4	 	72
@00f5	 	70
@00f6	 	6d
@00f7	 	69
@00f8	 	64
@00f9	 	5f
@00fa	 	5a
@00fb	 	53
@00fc	 	4d
@00fd	 	47
@00fe	 	41
@00ff	 	3c
@0100	 	38
@0101	 	36
@0102	 	35
@0103	 	36
@0104	 	39
@0105	 	3f
@0106	 	46
@0107	 	50
@0108	 	5c
@0109	 	69
@010a	 	77
@010b	 	87
@010c	 	97
