@0001	 	a0
@0002	 	ba
@0003	 	d1
@0004	 	e5
@0005	 	f3
@0006	 	fb
@0007	 	ff
@0008	 	fd
@0009	 	f8
@000a	 	f2
@000b	 	eb
@000c	 	e5
@000d	 	e0
@000e	 	de
@000f	 	dc
@0010	 	dc
@0011	 	dd
@0012	 	dd
@0013	 	dc
@0014	 	da
@0015	 	d8
@0016	 	d5
@0017	 	d2
@0018	 	cf
@0019	 	ce
@001a	 	ce
@001b	 	cf
@001c	 	d1
@001d	 	d4
@001e	 	d7
@001f	 	d9
@0020	 	db
@0021	 	dc
@0022	 	dc
@0023	 	da
@0024	 	d8
@0025	 	d5
@0026	 	d2
@0027	 	ce
@0028	 	cb
@0029	 	c7
@002a	 	c4
@002b	 	c2
@002c	 	c0
@002d	 	bf
@002e	 	bd
@002f	 	bb
@0030	 	b9
@0031	 	b6
@0032	 	b2
@0033	 	ad
@0034	 	a6
@0035	 	9f
@0036	 	97
@0037	 	90
@0038	 	8a
@0039	 	86
@003a	 	84
@003b	 	86
@003c	 	8a
@003d	 	91
@003e	 	9a
@003f	 	a4
@0040	 	ad
@0041	 	b6
@0042	 	bc
@0043	 	c0
@0044	 	c0
@0045	 	bf
@0046	 	bb
@0047	 	b7
@0048	 	b2
@0049	 	ad
@004a	 	a8
@004b	 	a4
@004c	 	a1
@004d	 	9d
@004e	 	99
@004f	 	95
@0050	 	90
@0051	 	8b
@0052	 	86
@0053	 	82
@0054	 	80
@0055	 	81
@0056	 	84
@0057	 	8a
@0058	 	92
@0059	 	9b
@005a	 	a5
@005b	 	ae
@005c	 	b6
@005d	 	bb
@005e	 	bd
@005f	 	bc
@0060	 	b8
@0061	 	b2
@0062	 	ab
@0063	 	a3
@0064	 	9c
@0065	 	95
@0066	 	8f
@0067	 	8b
@0068	 	88
@0069	 	86
@006a	 	84
@006b	 	83
@006c	 	81
@006d	 	7f
@006e	 	7d
@006f	 	7a
@0070	 	77
@0071	 	73
@0072	 	70
@0073	 	6c
@0074	 	69
@0075	 	67
@0076	 	65
@0077	 	65
@0078	 	65
@0079	 	67
@007a	 	69
@007b	 	6c
@007c	 	6f
@007d	 	71
@007e	 	73
@007f	 	73
@0080	 	71
@0081	 	6f
@0082	 	6c
@0083	 	69
@0084	 	67
@0085	 	65
@0086	 	64
@0087	 	64
@0088	 	64
@0089	 	64
@008a	 	64
@008b	 	61
@008c	 	5d
@008d	 	57
@008e	 	50
@008f	 	49
@0090	 	44
@0091	 	42
@0092	 	45
@0093	 	4c
@0094	 	59
@0095	 	6c
@0096	 	83
@0097	 	9c
