@0001	 	98
@0002	 	ab
@0003	 	be
@0004	 	cf
@0005	 	de
@0006	 	ea
@0007	 	f3
@0008	 	fa
@0009	 	fe
@000a	 	ff
@000b	 	fd
@000c	 	f9
@000d	 	f3
@000e	 	eb
@000f	 	e4
@0010	 	db
@0011	 	d3
@0012	 	cc
@0013	 	c5
@0014	 	c0
@0015	 	bc
@0016	 	b8
@0017	 	b6
@0018	 	b4
@0019	 	b4
@001a	 	b4
@001b	 	b5
@001c	 	b6
@001d	 	b7
@001e	 	b8
@001f	 	b9
@0020	 	bb
@0021	 	bc
@0022	 	be
@0023	 	c0
@0024	 	c2
@0025	 	c4
@0026	 	c6
@0027	 	c8
@0028	 	ca
@0029	 	cc
@002a	 	cd
@002b	 	cd
@002c	 	cc
@002d	 	ca
@002e	 	c7
@002f	 	c3
@0030	 	be
@0031	 	b7
@0032	 	b0
@0033	 	a8
@0034	 	a0
@0035	 	98
@0036	 	91
@0037	 	8a
@0038	 	85
@0039	 	81
@003a	 	7f
@003b	 	7f
@003c	 	81
@003d	 	84
@003e	 	89
@003f	 	8f
@0040	 	96
@0041	 	9e
@0042	 	a6
@0043	 	af
@0044	 	b6
@0045	 	be
@0046	 	c4
@0047	 	c8
@0048	 	cb
@0049	 	cd
@004a	 	cd
@004b	 	cb
@004c	 	c9
@004d	 	c5
@004e	 	c0
@004f	 	ba
@0050	 	b4
@0051	 	ad
@0052	 	a7
@0053	 	a1
@0054	 	9b
@0055	 	96
@0056	 	92
@0057	 	8e
@0058	 	8c
@0059	 	8a
@005a	 	8a
@005b	 	8a
@005c	 	8b
@005d	 	8d
@005e	 	90
@005f	 	92
@0060	 	96
@0061	 	99
@0062	 	9d
@0063	 	a0
@0064	 	a3
@0065	 	a6
@0066	 	a8
@0067	 	aa
@0068	 	ab
@0069	 	ab
@006a	 	ab
@006b	 	aa
@006c	 	a9
@006d	 	a7
@006e	 	a4
@006f	 	a1
@0070	 	9d
@0071	 	9a
@0072	 	96
@0073	 	92
@0074	 	8f
@0075	 	8c
@0076	 	89
@0077	 	87
@0078	 	86
@0079	 	85
@007a	 	85
@007b	 	86
@007c	 	87
@007d	 	89
@007e	 	8b
@007f	 	8e
@0080	 	91
@0081	 	95
@0082	 	98
@0083	 	9c
@0084	 	9f
@0085	 	a1
@0086	 	a4
@0087	 	a5
@0088	 	a7
@0089	 	a7
@008a	 	a6
@008b	 	a4
@008c	 	a1
@008d	 	9e
@008e	 	9a
@008f	 	94
@0090	 	8e
@0091	 	88
@0092	 	82
@0093	 	7b
@0094	 	75
@0095	 	70
@0096	 	6b
@0097	 	67
@0098	 	64
@0099	 	64
@009a	 	64
@009b	 	66
@009c	 	6a
@009d	 	6f
@009e	 	75
@009f	 	7c
@00a0	 	84
@00a1	 	8c
@00a2	 	94
@00a3	 	9c
@00a4	 	a3
@00a5	 	a9
@00a6	 	ae
@00a7	 	b0
@00a8	 	b2
@00a9	 	b1
@00aa	 	ae
@00ab	 	aa
@00ac	 	a5
@00ad	 	9e
@00ae	 	96
@00af	 	8e
@00b0	 	87
@00b1	 	7f
@00b2	 	78
@00b3	 	72
@00b4	 	6c
@00b5	 	68
@00b6	 	66
@00b7	 	64
@00b8	 	64
@00b9	 	64
@00ba	 	65
@00bb	 	67
@00bc	 	69
@00bd	 	6b
@00be	 	6d
@00bf	 	6f
@00c0	 	71
@00c1	 	73
@00c2	 	75
@00c3	 	76
@00c4	 	77
@00c5	 	79
@00c6	 	7a
@00c7	 	7b
@00c8	 	7c
@00c9	 	7c
@00ca	 	7c
@00cb	 	7c
@00cc	 	7a
@00cd	 	77
@00ce	 	74
@00cf	 	70
@00d0	 	6a
@00d1	 	63
@00d2	 	5b
@00d3	 	53
@00d4	 	4b
@00d5	 	43
@00d6	 	3c
@00d7	 	37
@00d8	 	33
@00d9	 	32
@00da	 	33
@00db	 	38
@00dc	 	3f
@00dd	 	4a
@00de	 	57
@00df	 	66
@00e0	 	77
@00e1	 	8a
