@0001	 	a3
@0002	 	b5
@0003	 	c6
@0004	 	d6
@0005	 	e3
@0006	 	ee
@0007	 	f7
@0008	 	fc
@0009	 	ff
@000a	 	ff
@000b	 	fc
@000c	 	f9
@000d	 	f4
@000e	 	ef
@000f	 	e9
@0010	 	e5
@0011	 	e1
@0012	 	de
@0013	 	dc
@0014	 	dc
@0015	 	dd
@0016	 	de
@0017	 	e0
@0018	 	e2
@0019	 	e4
@001a	 	e6
@001b	 	e7
@001c	 	e7
@001d	 	e6
@001e	 	e4
@001f	 	e2
@0020	 	df
@0021	 	dc
@0022	 	d9
@0023	 	d6
@0024	 	d4
@0025	 	d2
@0026	 	d1
@0027	 	d2
@0028	 	d3
@0029	 	d4
@002a	 	d7
@002b	 	da
@002c	 	dd
@002d	 	e0
@002e	 	e3
@002f	 	e6
@0030	 	e8
@0031	 	e9
@0032	 	e9
@0033	 	e9
@0034	 	e8
@0035	 	e6
@0036	 	e4
@0037	 	e1
@0038	 	de
@0039	 	da
@003a	 	d7
@003b	 	d4
@003c	 	d1
@003d	 	ce
@003e	 	cc
@003f	 	cb
@0040	 	ca
@0041	 	c9
@0042	 	c9
@0043	 	ca
@0044	 	ca
@0045	 	cb
@0046	 	cb
@0047	 	cb
@0048	 	cb
@0049	 	ca
@004a	 	c8
@004b	 	c5
@004c	 	c2
@004d	 	bd
@004e	 	b7
@004f	 	b1
@0050	 	ab
@0051	 	a5
@0052	 	9f
@0053	 	99
@0054	 	95
@0055	 	92
@0056	 	91
@0057	 	91
@0058	 	93
@0059	 	96
@005a	 	9b
@005b	 	a1
@005c	 	a8
@005d	 	af
@005e	 	b6
@005f	 	bd
@0060	 	c2
@0061	 	c6
@0062	 	c9
@0063	 	ca
@0064	 	c9
@0065	 	c7
@0066	 	c4
@0067	 	c0
@0068	 	bb
@0069	 	b7
@006a	 	b2
@006b	 	ae
@006c	 	aa
@006d	 	a8
@006e	 	a6
@006f	 	a4
@0070	 	a4
@0071	 	a3
@0072	 	a3
@0073	 	a3
@0074	 	a2
@0075	 	a0
@0076	 	9e
@0077	 	9b
@0078	 	97
@0079	 	93
@007a	 	8e
@007b	 	89
@007c	 	85
@007d	 	81
@007e	 	7e
@007f	 	7d
@0080	 	7e
@0081	 	80
@0082	 	83
@0083	 	88
@0084	 	8e
@0085	 	94
@0086	 	9b
@0087	 	a3
@0088	 	a9
@0089	 	ae
@008a	 	b3
@008b	 	b5
@008c	 	b6
@008d	 	b6
@008e	 	b4
@008f	 	b0
@0090	 	ab
@0091	 	a5
@0092	 	9f
@0093	 	99
@0094	 	92
@0095	 	8d
@0096	 	88
@0097	 	83
@0098	 	80
@0099	 	7e
@009a	 	7c
@009b	 	7b
@009c	 	7b
@009d	 	7c
@009e	 	7c
@009f	 	7d
@00a0	 	7e
@00a1	 	7e
@00a2	 	7e
@00a3	 	7d
@00a4	 	7b
@00a5	 	7a
@00a6	 	77
@00a7	 	75
@00a8	 	72
@00a9	 	6e
@00aa	 	6b
@00ab	 	68
@00ac	 	64
@00ad	 	62
@00ae	 	60
@00af	 	5e
@00b0	 	5e
@00b1	 	5e
@00b2	 	5f
@00b3	 	60
@00b4	 	63
@00b5	 	65
@00b6	 	68
@00b7	 	6c
@00b8	 	6f
@00b9	 	71
@00ba	 	73
@00bb	 	75
@00bc	 	75
@00bd	 	75
@00be	 	74
@00bf	 	72
@00c0	 	6f
@00c1	 	6c
@00c2	 	6a
@00c3	 	67
@00c4	 	64
@00c5	 	62
@00c6	 	61
@00c7	 	60
@00c8	 	61
@00c9	 	62
@00ca	 	64
@00cb	 	66
@00cc	 	68
@00cd	 	6a
@00ce	 	6b
@00cf	 	6b
@00d0	 	6a
@00d1	 	68
@00d2	 	64
@00d3	 	60
@00d4	 	5b
@00d5	 	55
@00d6	 	50
@00d7	 	4c
@00d8	 	49
@00d9	 	48
@00da	 	49
@00db	 	4d
@00dc	 	54
@00dd	 	5e
@00de	 	6a
@00df	 	79
@00e0	 	89
@00e1	 	9b
