@0001	 	98
@0002	 	ae
@0003	 	c2
@0004	 	d4
@0005	 	e4
@0006	 	f0
@0007	 	f9
@0008	 	fe
@0009	 	ff
@000a	 	fd
@000b	 	f7
@000c	 	f0
@000d	 	e8
@000e	 	df
@000f	 	d6
@0010	 	cd
@0011	 	c5
@0012	 	c0
@0013	 	bb
@0014	 	b7
@0015	 	b5
@0016	 	b4
@0017	 	b4
@0018	 	b4
@0019	 	b6
@001a	 	b7
@001b	 	b8
@001c	 	ba
@001d	 	bb
@001e	 	bd
@001f	 	bf
@0020	 	c2
@0021	 	c4
@0022	 	c6
@0023	 	c9
@0024	 	cb
@0025	 	cc
@0026	 	cd
@0027	 	cc
@0028	 	cb
@0029	 	c7
@002a	 	c3
@002b	 	bd
@002c	 	b5
@002d	 	ad
@002e	 	a4
@002f	 	9b
@0030	 	93
@0031	 	8b
@0032	 	85
@0033	 	81
@0034	 	7f
@0035	 	7f
@0036	 	82
@0037	 	87
@0038	 	8d
@0039	 	95
@003a	 	9e
@003b	 	a7
@003c	 	b0
@003d	 	b9
@003e	 	c0
@003f	 	c6
@0040	 	ca
@0041	 	cd
@0042	 	cd
@0043	 	cb
@0044	 	c8
@0045	 	c3
@0046	 	bd
@0047	 	b6
@0048	 	af
@0049	 	a8
@004a	 	a1
@004b	 	9b
@004c	 	95
@004d	 	90
@004e	 	8d
@004f	 	8b
@0050	 	8a
@0051	 	8a
@0052	 	8b
@0053	 	8d
@0054	 	90
@0055	 	94
@0056	 	97
@0057	 	9b
@0058	 	9f
@0059	 	a3
@005a	 	a6
@005b	 	a8
@005c	 	aa
@005d	 	ab
@005e	 	ab
@005f	 	ab
@0060	 	a9
@0061	 	a7
@0062	 	a4
@0063	 	a1
@0064	 	9d
@0065	 	99
@0066	 	95
@0067	 	91
@0068	 	8d
@0069	 	8a
@006a	 	88
@006b	 	86
@006c	 	85
@006d	 	85
@006e	 	86
@006f	 	88
@0070	 	8a
@0071	 	8d
@0072	 	91
@0073	 	94
@0074	 	98
@0075	 	9c
@0076	 	a0
@0077	 	a3
@0078	 	a5
@0079	 	a6
@007a	 	a7
@007b	 	a6
@007c	 	a4
@007d	 	a1
@007e	 	9d
@007f	 	97
@0080	 	91
@0081	 	8a
@0082	 	83
@0083	 	7c
@0084	 	75
@0085	 	6f
@0086	 	6a
@0087	 	66
@0088	 	64
@0089	 	64
@008a	 	65
@008b	 	69
@008c	 	6f
@008d	 	76
@008e	 	7e
@008f	 	87
@0090	 	90
@0091	 	9a
@0092	 	a2
@0093	 	a9
@0094	 	ae
@0095	 	b1
@0096	 	b2
@0097	 	b0
@0098	 	ad
@0099	 	a7
@009a	 	9f
@009b	 	97
@009c	 	8e
@009d	 	86
@009e	 	7d
@009f	 	75
@00a0	 	6f
@00a1	 	6a
@00a2	 	66
@00a3	 	64
@00a4	 	64
@00a5	 	64
@00a6	 	66
@00a7	 	68
@00a8	 	6a
@00a9	 	6c
@00aa	 	6f
@00ab	 	71
@00ac	 	73
@00ad	 	75
@00ae	 	77
@00af	 	78
@00b0	 	79
@00b1	 	7b
@00b2	 	7c
@00b3	 	7c
@00b4	 	7c
@00b5	 	7b
@00b6	 	7a
@00b7	 	77
@00b8	 	72
@00b9	 	6c
@00ba	 	65
@00bb	 	5d
@00bc	 	54
@00bd	 	4b
@00be	 	42
@00bf	 	3a
@00c0	 	35
@00c1	 	32
@00c2	 	33
@00c3	 	36
@00c4	 	3e
@00c5	 	4a
@00c6	 	59
@00c7	 	6a
@00c8	 	7e
@00c9	 	94
