@0001	 	a0
@0002	 	bb
@0003	 	d3
@0004	 	e8
@0005	 	f6
@0006	 	fd
@0007	 	ff
@0008	 	fb
@0009	 	f3
@000a	 	eb
@000b	 	e2
@000c	 	db
@000d	 	d6
@000e	 	d4
@000f	 	d4
@0010	 	d4
@0011	 	d5
@0012	 	d6
@0013	 	d5
@0014	 	d2
@0015	 	cf
@0016	 	cb
@0017	 	c7
@0018	 	c4
@0019	 	c2
@001a	 	c3
@001b	 	c4
@001c	 	c8
@001d	 	cc
@001e	 	d1
@001f	 	d5
@0020	 	d8
@0021	 	db
@0022	 	dc
@0023	 	dc
@0024	 	db
@0025	 	d8
@0026	 	d5
@0027	 	d2
@0028	 	cf
@0029	 	cb
@002a	 	c8
@002b	 	c5
@002c	 	c3
@002d	 	c1
@002e	 	bf
@002f	 	bd
@0030	 	ba
@0031	 	b7
@0032	 	b3
@0033	 	ad
@0034	 	a7
@0035	 	9f
@0036	 	96
@0037	 	8e
@0038	 	87
@0039	 	83
@003a	 	81
@003b	 	84
@003c	 	89
@003d	 	92
@003e	 	9c
@003f	 	a8
@0040	 	b3
@0041	 	bc
@0042	 	c2
@0043	 	c5
@0044	 	c5
@0045	 	c1
@0046	 	bc
@0047	 	b6
@0048	 	af
@0049	 	aa
@004a	 	a6
@004b	 	a2
@004c	 	a0
@004d	 	9d
@004e	 	9a
@004f	 	96
@0050	 	90
@0051	 	8a
@0052	 	84
@0053	 	7e
@0054	 	7a
@0055	 	79
@0056	 	7c
@0057	 	82
@0058	 	8a
@0059	 	95
@005a	 	a1
@005b	 	ac
@005c	 	b5
@005d	 	bb
@005e	 	bd
@005f	 	bc
@0060	 	b8
@0061	 	b2
@0062	 	aa
@0063	 	a2
@0064	 	99
@0065	 	92
@0066	 	8d
@0067	 	88
@0068	 	85
@0069	 	83
@006a	 	81
@006b	 	7e
@006c	 	7c
@006d	 	7a
@006e	 	77
@006f	 	74
@0070	 	71
@0071	 	6d
@0072	 	6a
@0073	 	67
@0074	 	65
@0075	 	63
@0076	 	63
@0077	 	64
@0078	 	66
@0079	 	69
@007a	 	6d
@007b	 	72
@007c	 	76
@007d	 	7a
@007e	 	7c
@007f	 	7d
@0080	 	7b
@0081	 	78
@0082	 	75
@0083	 	71
@0084	 	6d
@0085	 	6a
@0086	 	69
@0087	 	69
@0088	 	6a
@0089	 	6b
@008a	 	6b
@008b	 	69
@008c	 	65
@008d	 	5e
@008e	 	56
@008f	 	4d
@0090	 	45
@0091	 	41
@0092	 	41
@0093	 	48
@0094	 	54
@0095	 	68
@0096	 	80
@0097	 	9b
