@0001	 	a0
@0002	 	be
@0003	 	d9
@0004	 	ed
@0005	 	fa
@0006	 	ff
@0007	 	fc
@0008	 	f5
@0009	 	eb
@000a	 	e2
@000b	 	da
@000c	 	d5
@000d	 	d4
@000e	 	d4
@000f	 	d5
@0010	 	d6
@0011	 	d5
@0012	 	d2
@0013	 	ce
@0014	 	ca
@0015	 	c6
@0016	 	c3
@0017	 	c2
@0018	 	c4
@0019	 	c7
@001a	 	cc
@001b	 	d1
@001c	 	d6
@001d	 	da
@001e	 	dc
@001f	 	dc
@0020	 	db
@0021	 	d9
@0022	 	d5
@0023	 	d2
@0024	 	ce
@0025	 	ca
@0026	 	c7
@0027	 	c4
@0028	 	c1
@0029	 	bf
@002a	 	bd
@002b	 	ba
@002c	 	b6
@002d	 	b1
@002e	 	aa
@002f	 	a2
@0030	 	98
@0031	 	8f
@0032	 	87
@0033	 	83
@0034	 	82
@0035	 	85
@0036	 	8d
@0037	 	98
@0038	 	a5
@0039	 	b1
@003a	 	bc
@003b	 	c3
@003c	 	c5
@003d	 	c4
@003e	 	bf
@003f	 	b8
@0040	 	b1
@0041	 	ab
@0042	 	a6
@0043	 	a2
@0044	 	9f
@0045	 	9c
@0046	 	98
@0047	 	93
@0048	 	8c
@0049	 	85
@004a	 	7e
@004b	 	7a
@004c	 	7a
@004d	 	7d
@004e	 	85
@004f	 	90
@0050	 	9d
@0051	 	a9
@0052	 	b4
@0053	 	bb
@0054	 	bd
@0055	 	bb
@0056	 	b6
@0057	 	ae
@0058	 	a5
@0059	 	9b
@005a	 	93
@005b	 	8d
@005c	 	88
@005d	 	84
@005e	 	82
@005f	 	80
@0060	 	7d
@0061	 	7a
@0062	 	77
@0063	 	74
@0064	 	70
@0065	 	6c
@0066	 	69
@0067	 	66
@0068	 	64
@0069	 	63
@006a	 	63
@006b	 	66
@006c	 	6a
@006d	 	6e
@006e	 	74
@006f	 	78
@0070	 	7b
@0071	 	7d
@0072	 	7c
@0073	 	79
@0074	 	74
@0075	 	70
@0076	 	6c
@0077	 	6a
@0078	 	69
@0079	 	6a
@007a	 	6b
@007b	 	6b
@007c	 	69
@007d	 	64
@007e	 	5b
@007f	 	52
@0080	 	48
@0081	 	42
@0082	 	41
@0083	 	47
@0084	 	55
@0085	 	6b
@0086	 	87
