@0001	 	a0
@0002	 	c0
@0003	 	dc
@0004	 	f0
@0005	 	fc
@0006	 	ff
@0007	 	fb
@0008	 	f3
@0009	 	ea
@000a	 	e3
@000b	 	de
@000c	 	dd
@000d	 	dc
@000e	 	dd
@000f	 	dc
@0010	 	da
@0011	 	d7
@0012	 	d3
@0013	 	d0
@0014	 	ce
@0015	 	ce
@0016	 	d0
@0017	 	d3
@0018	 	d7
@0019	 	da
@001a	 	dc
@001b	 	dc
@001c	 	da
@001d	 	d7
@001e	 	d3
@001f	 	cf
@0020	 	ca
@0021	 	c7
@0022	 	c3
@0023	 	c0
@0024	 	be
@0025	 	bc
@0026	 	ba
@0027	 	b7
@0028	 	b1
@0029	 	aa
@002a	 	a1
@002b	 	98
@002c	 	8f
@002d	 	88
@002e	 	84
@002f	 	85
@0030	 	8b
@0031	 	95
@0032	 	a1
@0033	 	ad
@0034	 	b8
@0035	 	be
@0036	 	c0
@0037	 	bf
@0038	 	ba
@0039	 	b4
@003a	 	ae
@003b	 	a8
@003c	 	a3
@003d	 	9e
@003e	 	9a
@003f	 	94
@0040	 	8e
@0041	 	88
@0042	 	83
@0043	 	80
@0044	 	82
@0045	 	88
@0046	 	91
@0047	 	9d
@0048	 	a9
@0049	 	b4
@004a	 	bb
@004b	 	bd
@004c	 	ba
@004d	 	b4
@004e	 	ab
@004f	 	a1
@0050	 	98
@0051	 	91
@0052	 	8b
@0053	 	87
@0054	 	85
@0055	 	83
@0056	 	81
@0057	 	7e
@0058	 	7b
@0059	 	77
@005a	 	73
@005b	 	6e
@005c	 	6a
@005d	 	67
@005e	 	65
@005f	 	65
@0060	 	67
@0061	 	69
@0062	 	6d
@0063	 	70
@0064	 	73
@0065	 	73
@0066	 	71
@0067	 	6e
@0068	 	6a
@0069	 	67
@006a	 	65
@006b	 	64
@006c	 	64
@006d	 	64
@006e	 	63
@006f	 	5f
@0070	 	58
@0071	 	50
@0072	 	47
@0073	 	42
@0074	 	44
@0075	 	4e
@0076	 	60
@0077	 	7b
@0078	 	9a
