@0001	 	a3
@0002	 	be
@0003	 	d6
@0004	 	e9
@0005	 	f6
@0006	 	fe
@0007	 	ff
@0008	 	fb
@0009	 	f4
@000a	 	ec
@000b	 	e5
@000c	 	df
@000d	 	dc
@000e	 	dc
@000f	 	de
@0010	 	e1
@0011	 	e4
@0012	 	e6
@0013	 	e7
@0014	 	e5
@0015	 	e2
@0016	 	de
@0017	 	d9
@0018	 	d5
@0019	 	d2
@001a	 	d1
@001b	 	d3
@001c	 	d6
@001d	 	da
@001e	 	df
@001f	 	e3
@0020	 	e7
@0021	 	e9
@0022	 	e9
@0023	 	e8
@0024	 	e5
@0025	 	e1
@0026	 	dc
@0027	 	d7
@0028	 	d3
@0029	 	ce
@002a	 	cc
@002b	 	ca
@002c	 	c9
@002d	 	ca
@002e	 	cb
@002f	 	cb
@0030	 	cb
@0031	 	ca
@0032	 	c7
@0033	 	c2
@0034	 	bb
@0035	 	b2
@0036	 	a9
@0037	 	9f
@0038	 	97
@0039	 	92
@003a	 	91
@003b	 	92
@003c	 	98
@003d	 	a0
@003e	 	ab
@003f	 	b5
@0040	 	bf
@0041	 	c5
@0042	 	c9
@0043	 	c9
@0044	 	c6
@0045	 	c1
@0046	 	ba
@0047	 	b3
@0048	 	ac
@0049	 	a8
@004a	 	a5
@004b	 	a4
@004c	 	a3
@004d	 	a3
@004e	 	a2
@004f	 	9f
@0050	 	9a
@0051	 	93
@0052	 	8c
@0053	 	85
@0054	 	80
@0055	 	7d
@0056	 	7e
@0057	 	82
@0058	 	8a
@0059	 	93
@005a	 	9e
@005b	 	a8
@005c	 	b0
@005d	 	b5
@005e	 	b6
@005f	 	b4
@0060	 	ae
@0061	 	a6
@0062	 	9d
@0063	 	93
@0064	 	8b
@0065	 	84
@0066	 	7f
@0067	 	7c
@0068	 	7b
@0069	 	7c
@006a	 	7d
@006b	 	7d
@006c	 	7e
@006d	 	7d
@006e	 	7b
@006f	 	78
@0070	 	74
@0071	 	6f
@0072	 	6a
@0073	 	65
@0074	 	61
@0075	 	5f
@0076	 	5e
@0077	 	5e
@0078	 	61
@0079	 	65
@007a	 	69
@007b	 	6e
@007c	 	72
@007d	 	75
@007e	 	75
@007f	 	74
@0080	 	72
@0081	 	6d
@0082	 	69
@0083	 	64
@0084	 	61
@0085	 	60
@0086	 	61
@0087	 	63
@0088	 	66
@0089	 	69
@008a	 	6b
@008b	 	6a
@008c	 	67
@008d	 	61
@008e	 	5a
@008f	 	52
@0090	 	4b
@0091	 	48
@0092	 	4a
@0093	 	52
@0094	 	61
@0095	 	75
@0096	 	8d
