@0001	 	9a
@0002	 	a7
@0003	 	b3
@0004	 	bf
@0005	 	cb
@0006	 	d5
@0007	 	df
@0008	 	e7
@0009	 	ef
@000a	 	f4
@000b	 	f9
@000c	 	fc
@000d	 	fe
@000e	 	ff
@000f	 	fe
@0010	 	fc
@0011	 	f9
@0012	 	f6
@0013	 	f2
@0014	 	ed
@0015	 	e9
@0016	 	e4
@0017	 	df
@0018	 	da
@0019	 	d5
@001a	 	d0
@001b	 	cd
@001c	 	c9
@001d	 	c6
@001e	 	c4
@001f	 	c2
@0020	 	c1
@0021	 	bf
@0022	 	bf
@0023	 	be
@0024	 	be
@0025	 	be
@0026	 	be
@0027	 	bf
@0028	 	bf
@0029	 	bf
@002a	 	bf
@002b	 	bf
@002c	 	bf
@002d	 	bf
@002e	 	bf
@002f	 	bf
@0030	 	bf
@0031	 	bf
@0032	 	bf
@0033	 	bf
@0034	 	bf
@0035	 	c0
@0036	 	c0
@0037	 	c1
@0038	 	c2
@0039	 	c3
@003a	 	c4
@003b	 	c6
@003c	 	c7
@003d	 	c8
@003e	 	c9
@003f	 	cb
@0040	 	cb
@0041	 	cb
@0042	 	cb
@0043	 	cb
@0044	 	ca
@0045	 	c9
@0046	 	c7
@0047	 	c4
@0048	 	c1
@0049	 	be
@004a	 	b9
@004b	 	b5
@004c	 	b0
@004d	 	ac
@004e	 	a7
@004f	 	a2
@0050	 	9d
@0051	 	98
@0052	 	94
@0053	 	90
@0054	 	8d
@0055	 	8b
@0056	 	88
@0057	 	88
@0058	 	87
@0059	 	88
@005a	 	89
@005b	 	8b
@005c	 	8e
@005d	 	91
@005e	 	95
@005f	 	9a
@0060	 	9e
@0061	 	a3
@0062	 	a8
@0063	 	ad
@0064	 	b2
@0065	 	b7
@0066	 	bb
@0067	 	bf
@0068	 	c3
@0069	 	c5
@006a	 	c8
@006b	 	c9
@006c	 	ca
@006d	 	ca
@006e	 	ca
@006f	 	c9
@0070	 	c7
@0071	 	c5
@0072	 	c3
@0073	 	c0
@0074	 	bc
@0075	 	b9
@0076	 	b5
@0077	 	b1
@0078	 	ae
@0079	 	aa
@007a	 	a7
@007b	 	a3
@007c	 	a0
@007d	 	9d
@007e	 	9a
@007f	 	97
@0080	 	95
@0081	 	93
@0082	 	92
@0083	 	90
@0084	 	90
@0085	 	8f
@0086	 	8f
@0087	 	8f
@0088	 	8f
@0089	 	8f
@008a	 	90
@008b	 	90
@008c	 	92
@008d	 	92
@008e	 	94
@008f	 	95
@0090	 	96
@0091	 	98
@0092	 	99
@0093	 	9b
@0094	 	9c
@0095	 	9e
@0096	 	9f
@0097	 	a0
@0098	 	a1
@0099	 	a2
@009a	 	a3
@009b	 	a4
@009c	 	a4
@009d	 	a4
@009e	 	a4
@009f	 	a4
@00a0	 	a4
@00a1	 	a4
@00a2	 	a3
@00a3	 	a2
@00a4	 	a1
@00a5	 	a0
@00a6	 	9f
@00a7	 	9d
@00a8	 	9c
@00a9	 	9a
@00aa	 	99
@00ab	 	97
@00ac	 	96
@00ad	 	94
