@0001	 	a0
@0002	 	b4
@0003	 	c6
@0004	 	d6
@0005	 	e5
@0006	 	f0
@0007	 	f8
@0008	 	fd
@0009	 	ff
@000a	 	fe
@000b	 	fb
@000c	 	f7
@000d	 	f2
@000e	 	ed
@000f	 	e8
@0010	 	e3
@0011	 	e0
@0012	 	de
@0013	 	dd
@0014	 	dc
@0015	 	dc
@0016	 	dd
@0017	 	dd
@0018	 	dd
@0019	 	dc
@001a	 	db
@001b	 	d9
@001c	 	d7
@001d	 	d5
@001e	 	d3
@001f	 	d0
@0020	 	cf
@0021	 	ce
@0022	 	ce
@0023	 	ce
@0024	 	cf
@0025	 	d1
@0026	 	d3
@0027	 	d5
@0028	 	d7
@0029	 	d9
@002a	 	db
@002b	 	db
@002c	 	dc
@002d	 	dc
@002e	 	db
@002f	 	d9
@0030	 	d7
@0031	 	d5
@0032	 	d3
@0033	 	d0
@0034	 	ce
@0035	 	cb
@0036	 	c8
@0037	 	c6
@0038	 	c4
@0039	 	c2
@003a	 	c1
@003b	 	bf
@003c	 	be
@003d	 	bd
@003e	 	bc
@003f	 	ba
@0040	 	b8
@0041	 	b6
@0042	 	b3
@0043	 	b0
@0044	 	ac
@0045	 	a6
@0046	 	a1
@0047	 	9b
@0048	 	96
@0049	 	90
@004a	 	8b
@004b	 	88
@004c	 	85
@004d	 	84
@004e	 	85
@004f	 	87
@0050	 	8b
@0051	 	91
@0052	 	97
@0053	 	9e
@0054	 	a6
@0055	 	ad
@0056	 	b3
@0057	 	b9
@0058	 	bd
@0059	 	bf
@005a	 	c0
@005b	 	c0
@005c	 	be
@005d	 	bc
@005e	 	b8
@005f	 	b5
@0060	 	b1
@0061	 	ad
@0062	 	aa
@0063	 	a6
@0064	 	a4
@0065	 	a1
@0066	 	9e
@0067	 	9b
@0068	 	99
@0069	 	95
@006a	 	92
@006b	 	8e
@006c	 	8a
@006d	 	86
@006e	 	83
@006f	 	81
@0070	 	80
@0071	 	81
@0072	 	83
@0073	 	86
@0074	 	8b
@0075	 	91
@0076	 	98
@0077	 	9f
@0078	 	a6
@0079	 	ad
@007a	 	b3
@007b	 	b8
@007c	 	bb
@007d	 	bd
@007e	 	bc
@007f	 	bb
@0080	 	b7
@0081	 	b3
@0082	 	ad
@0083	 	a8
@0084	 	a2
@0085	 	9d
@0086	 	97
@0087	 	93
@0088	 	8f
@0089	 	8c
@008a	 	89
@008b	 	87
@008c	 	86
@008d	 	84
@008e	 	83
@008f	 	82
@0090	 	81
@0091	 	7f
@0092	 	7e
@0093	 	7c
@0094	 	7a
@0095	 	77
@0096	 	74
@0097	 	72
@0098	 	6f
@0099	 	6d
@009a	 	6a
@009b	 	68
@009c	 	67
@009d	 	65
@009e	 	65
@009f	 	65
@00a0	 	65
@00a1	 	67
@00a2	 	69
@00a3	 	6b
@00a4	 	6d
@00a5	 	6f
@00a6	 	71
@00a7	 	72
@00a8	 	73
@00a9	 	73
@00aa	 	72
@00ab	 	71
@00ac	 	6f
@00ad	 	6d
@00ae	 	6b
@00af	 	69
@00b0	 	67
@00b1	 	65
@00b2	 	65
@00b3	 	64
@00b4	 	64
@00b5	 	64
@00b6	 	65
@00b7	 	64
@00b8	 	63
@00b9	 	61
@00ba	 	5f
@00bb	 	5b
@00bc	 	56
@00bd	 	51
@00be	 	4c
@00bf	 	47
@00c0	 	44
@00c1	 	42
@00c2	 	43
@00c3	 	46
@00c4	 	4d
@00c5	 	57
@00c6	 	64
@00c7	 	73
@00c8	 	85
@00c9	 	97
